Label,Tweet,length,Case_folded,Tokenized,Stemmed,No_Slang,No_Stop,Ready,prediction
0,  irfan hakim kaget rizky billar ternyata penghasilannya segini efek dari laporan kdyang dibuat oleh lesti kejora penghasilan rizky billar kembali menjadi topik hangat pembicaraan para hiburan kdrt lestikejoradirumahsakit lestikejoraterbaru,240,irfan hakim kaget rizky billar ternyata penghasilannya segini efek dari laporan kdyang dibuat oleh lesti kejora penghasilan rizky billar kembali menjadi topik hangat pembicaraan para hiburan kdrt lestikejoradirumahsakit lestikejoraterbaru,"['irfan', 'hakim', 'kaget', 'rizky', 'billar', 'ternyata', 'penghasilannya', 'segini', 'efek', 'dari', 'laporan', 'kdyang', 'dibuat', 'oleh', 'lesti', 'kejora', 'penghasilan', 'rizky', 'billar', 'kembali', 'menjadi', 'topik', 'hangat', 'pembicaraan', 'para', 'hiburan', 'kdrt', 'lestikejoradirumahsakit', 'lestikejoraterbaru']","['irfan', 'hakim', 'kaget', 'rizky', 'billar', 'nyata', 'hasil', 'gin', 'efek', 'dari', 'lapor', 'kdyang', 'buat', 'oleh', 'lesti', 'kejora', 'hasil', 'rizky', 'billar', 'kembali', 'jadi', 'topik', 'hangat', 'bicara', 'para', 'hibur', 'kdrt', 'lestikejoradirumahsakit', 'lestikejoraterbaru']","['irfan', 'hakim', 'kaget', 'rizky', 'billar', 'nyata', 'hasil', 'gin', 'efek', 'dari', 'lapor', 'kdyang', 'buat', 'oleh', 'lesti', 'kejora', 'hasil', 'rizky', 'billar', 'kembali', 'jadi', 'topik', 'hangat', 'bicara', 'para', 'hibur', 'kdrt', 'lestikejoradirumahsakit', 'lestikejoraterbaru']","['irfan', 'hakim', 'kaget', 'rizky', 'billar', 'nyata', 'hasil', 'gin', 'efek', 'lapor', 'kdyang', 'lesti', 'kejora', 'hasil', 'rizky', 'billar', 'topik', 'hangat', 'bicara', 'hibur', 'kdrt', 'lestikejoradirumahsakit', 'lestikejoraterbaru']",irfan hakim kaget rizky billar nyata hasil gin efek lapor kdyang lesti kejora hasil rizky billar topik hangat bicara hibur kdrt lestikejoradirumahsakit lestikejoraterbaru,Non_HS
0,  hari ini rizky billar akan jalani pemeriksaan kepolisian jika terbukti akan langsung ditahan rizkybillar lestikejora kdpolisi beritaterkini,141,hari ini rizky billar akan jalani pemeriksaan kepolisian jika terbukti akan langsung ditahan rizkybillar lestikejora kdpolisi beritaterkini,"['hari', 'ini', 'rizky', 'billar', 'akan', 'jalani', 'pemeriksaan', 'kepolisian', 'jika', 'terbukti', 'akan', 'langsung', 'ditahan', 'rizkybillar', 'lestikejora', 'kdpolisi', 'beritaterkini']","['hari', 'ini', 'rizky', 'billar', 'akan', 'jalan', 'periksa', 'polisi', 'jika', 'bukti', 'akan', 'langsung', 'tahan', 'rizkybillar', 'lestikejora', 'kdpolisi', 'beritaterkini']","['hari', 'ini', 'rizky', 'billar', 'akan', 'jalan', 'periksa', 'polisi', 'jika', 'bukti', 'akan', 'langsung', 'tahan', 'rizkybillar', 'lestikejora', 'kdpolisi', 'beritaterkini']","['rizky', 'billar', 'jalan', 'periksa', 'polisi', 'bukti', 'langsung', 'tahan', 'rizkybillar', 'lestikejora', 'kdpolisi', 'beritaterkini']",rizky billar jalan periksa polisi bukti langsung tahan rizkybillar lestikejora kdpolisi beritaterkini,Non_HS
1,  act start k drama reaction come pm est fire fire fire exo exol badprosecutorpremiere badprosecuter kpopjuice kpop kpoptwt kdrama kdramatwt kd link backhand index point medium dark skin tone,191,act start k drama reaction come pm est fire fire fire exo exol badprosecutorpremiere badprosecuter kpopjuice kpop kpoptwt kdrama kdramatwt kd link backhand index point medium dark skin tone,"['act', 'start', 'k', 'drama', 'reaction', 'come', 'pm', 'est', 'fire', 'fire', 'fire', 'exo', 'exol', 'badprosecutorpremiere', 'badprosecuter', 'kpopjuice', 'kpop', 'kpoptwt', 'kdrama', 'kdramatwt', 'kd', 'link', 'backhand', 'index', 'point', 'medium', 'dark', 'skin', 'tone']","['act', 'start', 'k', 'drama', 'reaction', 'come', 'pm', 'est', 'fire', 'fire', 'fire', 'exo', 'exol', 'badprosecutorpremiere', 'badprosecuter', 'kpopjuice', 'kpop', 'kpoptwt', 'kdrama', 'kdramatwt', 'kd', 'link', 'backhand', 'index', 'point', 'medium', 'dark', 'skin', 'tone']","['act', 'start', 'k', 'drama', 'reaction', 'come', 'pm', 'est', 'fire', 'fire', 'fire', 'exo', 'exol', 'badprosecutorpremiere', 'badprosecuter', 'kpopjuice', 'kpop', 'kpoptwt', 'kdrama', 'kdramatwt', 'kd', 'link', 'backhand', 'index', 'point', 'medium', 'dark', 'skin', 'tone']","['act', 'start', 'k', 'drama', 'reaction', 'come', 'pm', 'est', 'fire', 'fire', 'fire', 'exo', 'exol', 'badprosecutorpremiere', 'badprosecuter', 'kpopjuice', 'kpop', 'kpoptwt', 'kdrama', 'kdramatwt', 'kd', 'link', 'backhand', 'index', 'point', 'medium', 'dark', 'skin', 'tone']",act start k drama reaction come pm est fire fire fire exo exol badprosecutorpremiere badprosecuter kpopjuice kpop kpoptwt kdrama kdramatwt kd link backhand index point medium dark skin tone,HS
0,  cerita dari mantan karyawan leslar gegara salah bawa hp semua jadi terbongkar riskybillar lestikejora kd,106,cerita dari mantan karyawan leslar gegara salah bawa hp semua jadi terbongkar riskybillar lestikejora kd,"['cerita', 'dari', 'mantan', 'karyawan', 'leslar', 'gegara', 'salah', 'bawa', 'hp', 'semua', 'jadi', 'terbongkar', 'riskybillar', 'lestikejora', 'kd']","['cerita', 'dari', 'mantan', 'karyawan', 'leslar', 'gegara', 'salah', 'bawa', 'hp', 'semua', 'jadi', 'bongkar', 'riskybillar', 'lestikejora', 'kd']","['cerita', 'dari', 'mantan', 'karyawan', 'leslar', 'gegara', 'salah', 'bawa', 'hp', 'semua', 'jadi', 'bongkar', 'riskybillar', 'lestikejora', 'kd']","['cerita', 'mantan', 'karyawan', 'leslar', 'gegara', 'salah', 'bawa', 'hp', 'bongkar', 'riskybillar', 'lestikejora', 'kd']",cerita mantan karyawan leslar gegara salah bawa hp bongkar riskybillar lestikejora kd,Non_HS
0,  cukupkah speak hentikan fenomena kdrt sebuah utas kdfeminis usuttuntastragedikanjuruhan islam,95,cukupkah speak hentikan fenomena kdrt sebuah utas kdfeminis usuttuntastragedikanjuruhan islam,"['cukupkah', 'speak', 'hentikan', 'fenomena', 'kdrt', 'sebuah', 'utas', 'kdfeminis', 'usuttuntastragedikanjuruhan', 'islam']","['cukup', 'speak', 'henti', 'fenomena', 'kdrt', 'buah', 'utas', 'kdfeminis', 'usuttuntastragedikanjuruhan', 'islam']","['cukup', 'speak', 'henti', 'fenomena', 'kdrt', 'buah', 'utas', 'kdfeminis', 'usuttuntastragedikanjuruhan', 'islam']","['speak', 'henti', 'fenomena', 'kdrt', 'buah', 'utas', 'kdfeminis', 'usuttuntastragedikanjuruhan', 'islam']",speak henti fenomena kdrt buah utas kdfeminis usuttuntastragedikanjuruhan islam,Non_HS
0,  polisi sebut lesti kejora sering alami kekerasan pernah dilempar bola billiar oleh rizky billar lewat ribunkaltim lestikejora rizkybillar polisi kdselingkuh,158,polisi sebut lesti kejora sering alami kekerasan pernah dilempar bola billiar oleh rizky billar lewat ribunkaltim lestikejora rizkybillar polisi kdselingkuh,"['polisi', 'sebut', 'lesti', 'kejora', 'sering', 'alami', 'kekerasan', 'pernah', 'dilempar', 'bola', 'billiar', 'oleh', 'rizky', 'billar', 'lewat', 'ribunkaltim', 'lestikejora', 'rizkybillar', 'polisi', 'kdselingkuh']","['polisi', 'sebut', 'lesti', 'kejora', 'sering', 'alami', 'keras', 'pernah', 'lempar', 'bola', 'billiar', 'oleh', 'rizky', 'billar', 'lewat', 'ribunkaltim', 'lestikejora', 'rizkybillar', 'polisi', 'kdselingkuh']","['polisi', 'sebut', 'lesti', 'kejora', 'sering', 'alami', 'keras', 'pernah', 'lempar', 'bola', 'billiar', 'oleh', 'rizky', 'billar', 'lewat', 'ribunkaltim', 'lestikejora', 'rizkybillar', 'polisi', 'kdselingkuh']","['polisi', 'lesti', 'kejora', 'alami', 'keras', 'lempar', 'bola', 'billiar', 'rizky', 'billar', 'ribunkaltim', 'lestikejora', 'rizkybillar', 'polisi', 'kdselingkuh']",polisi lesti kejora alami keras lempar bola billiar rizky billar ribunkaltim lestikejora rizkybillar polisi kdselingkuh,Non_HS
0,  kehidupan sebelum nikahi lesti kejora dibongkar rizky billar disebut sempat tak mampu beli makan rizkybillar lestikejora kd,125,kehidupan sebelum nikahi lesti kejora dibongkar rizky billar disebut sempat tak mampu beli makan rizkybillar lestikejora kd,"['kehidupan', 'sebelum', 'nikahi', 'lesti', 'kejora', 'dibongkar', 'rizky', 'billar', 'disebut', 'sempat', 'tak', 'mampu', 'beli', 'makan', 'rizkybillar', 'lestikejora', 'kd']","['hidup', 'belum', 'nikah', 'lesti', 'kejora', 'bongkar', 'rizky', 'billar', 'sebut', 'sempat', 'tak', 'mampu', 'beli', 'makan', 'rizkybillar', 'lestikejora', 'kd']","['hidup', 'belum', 'nikah', 'lesti', 'kejora', 'bongkar', 'rizky', 'billar', 'sebut', 'sempat', 'tak', 'mampu', 'beli', 'makan', 'rizkybillar', 'lestikejora', 'kd']","['hidup', 'nikah', 'lesti', 'kejora', 'bongkar', 'rizky', 'billar', 'beli', 'makan', 'rizkybillar', 'lestikejora', 'kd']",hidup nikah lesti kejora bongkar rizky billar beli makan rizkybillar lestikejora kd,Non_HS
0,  segitunya bercanda sama cewek face tear joy larr bilarr jangan kelewatan lu rizkybillar rizky billar billar billarkdrt lestykejora lesti kejora kd,148,segitunya bercanda sama cewek face tear joy larr bilarr jangan kelewatan lu rizkybillar rizky billar billar billarkdrt lestykejora lesti kejora kd,"['segitunya', 'bercanda', 'sama', 'cewek', 'face', 'tear', 'joy', 'larr', 'bilarr', 'jangan', 'kelewatan', 'lu', 'rizkybillar', 'rizky', 'billar', 'billar', 'billarkdrt', 'lestykejora', 'lesti', 'kejora', 'kd']","['segitunya', 'canda', 'sama', 'cewek', 'face', 'tear', 'joy', 'larr', 'bilarr', 'jangan', 'lewat', 'lu', 'rizkybillar', 'rizky', 'billar', 'billar', 'billarkdrt', 'lestykejora', 'lesti', 'kejora', 'kd']","['segitunya', 'canda', 'sama', 'cewek', 'face', 'tear', 'joy', 'larr', 'bilarr', 'jangan', 'lewat', 'lu', 'rizkybillar', 'rizky', 'billar', 'billar', 'billarkdrt', 'lestykejora', 'lesti', 'kejora', 'kd']","['segitunya', 'canda', 'cewek', 'face', 'tear', 'joy', 'larr', 'bilarr', 'lu', 'rizkybillar', 'rizky', 'billar', 'billar', 'billarkdrt', 'lestykejora', 'lesti', 'kejora', 'kd']",segitunya canda cewek face tear joy larr bilarr lu rizkybillar rizky billar billar billarkdrt lestykejora lesti kejora kd,Non_HS
0,  dorna sport pecat pelaku kdrt gp thailand terbaru berita dorna kdrt,69,dorna sport pecat pelaku kdrt gp thailand terbaru berita dorna kdrt,"['dorna', 'sport', 'pecat', 'pelaku', 'kdrt', 'gp', 'thailand', 'terbaru', 'berita', 'dorna', 'kdrt']","['dorna', 'sport', 'pecat', 'laku', 'kdrt', 'gp', 'thailand', 'baru', 'berita', 'dorna', 'kdrt']","['dorna', 'sport', 'pecat', 'laku', 'kdrt', 'gp', 'thailand', 'baru', 'berita', 'dorna', 'kdrt']","['dorna', 'sport', 'pecat', 'laku', 'kdrt', 'gp', 'thailand', 'berita', 'dorna', 'kdrt']",dorna sport pecat laku kdrt gp thailand berita dorna kdrt,Non_HS
0,  han sohee cha eunwoo lee soohyuk holy trinity visuals omg thevillainessisamarionett kdkdrama,94,han sohee cha eunwoo lee soohyuk holy trinity visuals omg thevillainessisamarionett kdkdrama,"['han', 'sohee', 'cha', 'eunwoo', 'lee', 'soohyuk', 'holy', 'trinity', 'visuals', 'omg', 'thevillainessisamarionett', 'kdkdrama']","['han', 'sohee', 'cha', 'eunwoo', 'lee', 'soohyuk', 'holy', 'trinity', 'visuals', 'omg', 'thevillainessisamarionett', 'kdkdrama']","['han', 'sohee', 'cha', 'eunwoo', 'lee', 'soohyuk', 'holy', 'trinity', 'visuals', 'omg', 'thevillainessisamarionett', 'kdkdrama']","['han', 'sohee', 'cha', 'eunwoo', 'lee', 'soohyuk', 'holy', 'trinity', 'visuals', 'omg', 'thevillainessisamarionett', 'kdkdrama']",han sohee cha eunwoo lee soohyuk holy trinity visuals omg thevillainessisamarionett kdkdrama,Non_HS
0,  cinta abadi leslar dihadang kd leslardishopee mesra,53,cinta abadi leslar dihadang kd leslardishopee mesra,"['cinta', 'abadi', 'leslar', 'dihadang', 'kd', 'leslardishopee', 'mesra']","['cinta', 'abadi', 'leslar', 'dihadang', 'kd', 'leslardishopee', 'mesra']","['cinta', 'abadi', 'leslar', 'dihadang', 'kd', 'leslardishopee', 'mesra']","['cinta', 'abadi', 'leslar', 'dihadang', 'kd', 'leslardishopee', 'mesra']",cinta abadi leslar dihadang kd leslardishopee mesra,Non_HS
0,  upside face kd,16,upside face kd,"['upside', 'face', 'kd']","['upside', 'face', 'kd']","['upside', 'face', 'kd']","['upside', 'face', 'kd']",upside face kd,Non_HS
0,  usai alami kdrt lesti kejora pulang ke rumah orang tua kabarartis kdlesti rizkybillar rizky leslar dangdut selebriti,118,usai alami kdrt lesti kejora pulang ke rumah orang tua kabarartis kdlesti rizkybillar rizky leslar dangdut selebriti,"['usai', 'alami', 'kdrt', 'lesti', 'kejora', 'pulang', 'ke', 'rumah', 'orang', 'tua', 'kabarartis', 'kdlesti', 'rizkybillar', 'rizky', 'leslar', 'dangdut', 'selebriti']","['usai', 'alami', 'kdrt', 'lesti', 'kejora', 'pulang', 'ke', 'rumah', 'orang', 'tua', 'kabarartis', 'kdlesti', 'rizkybillar', 'rizky', 'leslar', 'dangdut', 'selebriti']","['usai', 'alami', 'kdrt', 'lesti', 'kejora', 'pulang', 'ke', 'rumah', 'orang', 'tua', 'kabarartis', 'kdlesti', 'rizkybillar', 'rizky', 'leslar', 'dangdut', 'selebriti']","['alami', 'kdrt', 'lesti', 'kejora', 'pulang', 'rumah', 'orang', 'tua', 'kabarartis', 'kdlesti', 'rizkybillar', 'rizky', 'leslar', 'dangdut', 'selebriti']",alami kdrt lesti kejora pulang rumah orang tua kabarartis kdlesti rizkybillar rizky leslar dangdut selebriti,Non_HS
0,  ya allah inilah hasil visum lesti kejora yang mengalami beberapa luka akibat kekerasan rizky billar rizkybillar lestikejora hasilvisum visum kdrt manggarai aremania,166,ya allah inilah hasil visum lesti kejora yang mengalami beberapa luka akibat kekerasan rizky billar rizkybillar lestikejora hasilvisum visum kdrt manggarai aremania,"['ya', 'allah', 'inilah', 'hasil', 'visum', 'lesti', 'kejora', 'yang', 'mengalami', 'beberapa', 'luka', 'akibat', 'kekerasan', 'rizky', 'billar', 'rizkybillar', 'lestikejora', 'hasilvisum', 'visum', 'kdrt', 'manggarai', 'aremania']","['iya', 'allah', 'ini', 'hasil', 'visum', 'lesti', 'kejora', 'yang', 'alami', 'beberapa', 'luka', 'akibat', 'keras', 'rizky', 'billar', 'rizkybillar', 'lestikejora', 'hasilvisum', 'visum', 'kdrt', 'manggarai', 'aremania']","['iya', 'allah', 'ini', 'hasil', 'visum', 'lesti', 'kejora', 'yang', 'alami', 'beberapa', 'luka', 'akibat', 'keras', 'rizky', 'billar', 'rizkybillar', 'lestikejora', 'hasilvisum', 'visum', 'kdrt', 'manggarai', 'aremania']","['iya', 'allah', 'hasil', 'visum', 'lesti', 'kejora', 'alami', 'luka', 'akibat', 'keras', 'rizky', 'billar', 'rizkybillar', 'lestikejora', 'hasilvisum', 'visum', 'kdrt', 'manggarai', 'aremania']",iya allah hasil visum lesti kejora alami luka akibat keras rizky billar rizkybillar lestikejora hasilvisum visum kdrt manggarai aremania,Non_HS
0,  iblis aja sungkem sama kelakuan lo billar rizkybillar lesti kdrt cerai billar,79,iblis aja sungkem sama kelakuan lo billar rizkybillar lesti kdrt cerai billar,"['iblis', 'aja', 'sungkem', 'sama', 'kelakuan', 'lo', 'billar', 'rizkybillar', 'lesti', 'kdrt', 'cerai', 'billar']","['iblis', 'aja', 'sungkem', 'sama', 'laku', 'lo', 'billar', 'rizkybillar', 'lesti', 'kdrt', 'cerai', 'billar']","['iblis', 'aja', 'sungkem', 'sama', 'laku', 'lo', 'billar', 'rizkybillar', 'lesti', 'kdrt', 'cerai', 'billar']","['iblis', 'aja', 'sungkem', 'laku', 'lo', 'billar', 'rizkybillar', 'lesti', 'kdrt', 'cerai', 'billar']",iblis aja sungkem laku lo billar rizkybillar lesti kdrt cerai billar,Non_HS
0,  lagu bts yang bener bener menggambarkan rumah tangga leslar fake love lestikejora rizkybillar leslar kdrt,107,lagu bts yang bener bener menggambarkan rumah tangga leslar fake love lestikejora rizkybillar leslar kdrt,"['lagu', 'bts', 'yang', 'bener', 'bener', 'menggambarkan', 'rumah', 'tangga', 'leslar', 'fake', 'love', 'lestikejora', 'rizkybillar', 'leslar', 'kdrt']","['lagu', 'bts', 'yang', 'bener', 'bener', 'gambar', 'rumah', 'tangga', 'leslar', 'fake', 'love', 'lestikejora', 'rizkybillar', 'leslar', 'kdrt']","['lagu', 'bts', 'yang', 'bener', 'bener', 'gambar', 'rumah', 'tangga', 'leslar', 'fake', 'love', 'lestikejora', 'rizkybillar', 'leslar', 'kdrt']","['lagu', 'bts', 'bener', 'bener', 'gambar', 'rumah', 'tangga', 'leslar', 'fake', 'love', 'lestikejora', 'rizkybillar', 'leslar', 'kdrt']",lagu bts bener bener gambar rumah tangga leslar fake love lestikejora rizkybillar leslar kdrt,Non_HS
0,  akibat prank kdrt baim wong segera dipanggil polres metro jakarta selatan kd,78,akibat prank kdrt baim wong segera dipanggil polres metro jakarta selatan kd,"['akibat', 'prank', 'kdrt', 'baim', 'wong', 'segera', 'dipanggil', 'polres', 'metro', 'jakarta', 'selatan', 'kd']","['akibat', 'prank', 'kdrt', 'baim', 'wong', 'segera', 'panggil', 'polres', 'metro', 'jakarta', 'selatan', 'kd']","['akibat', 'prank', 'kdrt', 'baim', 'wong', 'segera', 'panggil', 'polres', 'metro', 'jakarta', 'selatan', 'kd']","['akibat', 'prank', 'kdrt', 'baim', 'panggil', 'polres', 'metro', 'jakarta', 'selatan', 'kd']",akibat prank kdrt baim panggil polres metro jakarta selatan kd,Non_HS
0,  kelar hidup lo rizkybillar kdrt,33,kelar hidup lo rizkybillar kdrt,"['kelar', 'hidup', 'lo', 'rizkybillar', 'kdrt']","['kelar', 'hidup', 'lo', 'rizkybillar', 'kdrt']","['kelar', 'hidup', 'lo', 'rizkybillar', 'kdrt']","['kelar', 'hidup', 'lo', 'rizkybillar', 'kdrt']",kelar hidup lo rizkybillar kdrt,Non_HS
0,  terungkap rizky billar sering melakukan kdke lesti kejora hingga pernah dilempar bola biliar rizkybillar lestikejora kd,121,terungkap rizky billar sering melakukan kdke lesti kejora hingga pernah dilempar bola biliar rizkybillar lestikejora kd,"['terungkap', 'rizky', 'billar', 'sering', 'melakukan', 'kdke', 'lesti', 'kejora', 'hingga', 'pernah', 'dilempar', 'bola', 'biliar', 'rizkybillar', 'lestikejora', 'kd']","['ungkap', 'rizky', 'billar', 'sering', 'laku', 'kdke', 'lesti', 'kejora', 'hingga', 'pernah', 'lempar', 'bola', 'biliar', 'rizkybillar', 'lestikejora', 'kd']","['ungkap', 'rizky', 'billar', 'sering', 'laku', 'kdke', 'lesti', 'kejora', 'hingga', 'pernah', 'lempar', 'bola', 'biliar', 'rizkybillar', 'lestikejora', 'kd']","['rizky', 'billar', 'laku', 'kdke', 'lesti', 'kejora', 'lempar', 'bola', 'biliar', 'rizkybillar', 'lestikejora', 'kd']",rizky billar laku kdke lesti kejora lempar bola biliar rizkybillar lestikejora kd,Non_HS
0,  berasa tercekik namun tak kunjung mati lestikejora fypage kdrt,64,berasa tercekik namun tak kunjung mati lestikejora fypage kdrt,"['berasa', 'tercekik', 'namun', 'tak', 'kunjung', 'mati', 'lestikejora', 'fypage', 'kdrt']","['asa', 'cekik', 'namun', 'tak', 'kunjung', 'mati', 'lestikejora', 'fypage', 'kdrt']","['asa', 'cekik', 'namun', 'tak', 'kunjung', 'mati', 'lestikejora', 'fypage', 'kdrt']","['asa', 'cekik', 'kunjung', 'mati', 'lestikejora', 'fypage', 'kdrt']",asa cekik kunjung mati lestikejora fypage kdrt,Non_HS
0,  tamat sudah riwayatmu kau bukan apa tanpa lesti lestikejora rizkybillar kdrt,78,tamat sudah riwayatmu kau bukan apa tanpa lesti lestikejora rizkybillar kdrt,"['tamat', 'sudah', 'riwayatmu', 'kau', 'bukan', 'apa', 'tanpa', 'lesti', 'lestikejora', 'rizkybillar', 'kdrt']","['tamat', 'sudah', 'riwayat', 'kau', 'bukan', 'apa', 'tanpa', 'lesti', 'lestikejora', 'rizkybillar', 'kdrt']","['tamat', 'sudah', 'riwayat', 'kau', 'bukan', 'apa', 'tanpa', 'lesti', 'lestikejora', 'rizkybillar', 'kdrt']","['tamat', 'riwayat', 'kau', 'lesti', 'lestikejora', 'rizkybillar', 'kdrt']",tamat riwayat kau lesti lestikejora rizkybillar kdrt,Non_HS
0,  angka pasaran taiwan hari ini adalah result shio kelinci selamat kepada pemenang jackpot kdrgobet togelterpercaya,115,angka pasaran taiwan hari ini adalah result shio kelinci selamat kepada pemenang jackpot kdrgobet togelterpercaya,"['angka', 'pasaran', 'taiwan', 'hari', 'ini', 'adalah', 'result', 'shio', 'kelinci', 'selamat', 'kepada', 'pemenang', 'jackpot', 'kdrgobet', 'togelterpercaya']","['angka', 'pasar', 'taiwan', 'hari', 'ini', 'adalah', 'result', 'shio', 'kelinci', 'selamat', 'kepada', 'menang', 'jackpot', 'kdrgobet', 'togelterpercaya']","['angka', 'pasar', 'taiwan', 'hari', 'ini', 'adalah', 'result', 'shio', 'kelinci', 'selamat', 'kepada', 'menang', 'jackpot', 'kdrgobet', 'togelterpercaya']","['angka', 'pasar', 'taiwan', 'result', 'shio', 'kelinci', 'selamat', 'menang', 'jackpot', 'kdrgobet', 'togelterpercaya']",angka pasar taiwan result shio kelinci selamat menang jackpot kdrgobet togelterpercaya,Non_HS
1,  dosen um surabaya berikan tip pemulihan mental korban kdrt surabaya kekerasan dalam rumah tangga kdrt tengah menjadi sorotan masyarakat apalagi saat ini juga ragam kdrt pemulihanmental tip via eritajatimcom,208,dosen um surabaya berikan tip pemulihan mental korban kdrt surabaya kekerasan dalam rumah tangga kdrt tengah menjadi sorotan masyarakat apalagi saat ini juga ragam kdrt pemulihanmental tip via eritajatimcom,"['dosen', 'um', 'surabaya', 'berikan', 'tip', 'pemulihan', 'mental', 'korban', 'kdrt', 'surabaya', 'kekerasan', 'dalam', 'rumah', 'tangga', 'kdrt', 'tengah', 'menjadi', 'sorotan', 'masyarakat', 'apalagi', 'saat', 'ini', 'juga', 'ragam', 'kdrt', 'pemulihanmental', 'tip', 'via', 'eritajatimcom']","['dosen', 'um', 'surabaya', 'ikan', 'tip', 'pulih', 'mental', 'korban', 'kdrt', 'surabaya', 'keras', 'dalam', 'rumah', 'tangga', 'kdrt', 'tengah', 'jadi', 'sorot', 'masyarakat', 'apalagi', 'saat', 'ini', 'juga', 'ragam', 'kdrt', 'pemulihanmental', 'tip', 'via', 'eritajatimcom']","['dosen', 'um', 'surabaya', 'ikan', 'tip', 'pulih', 'mental', 'korban', 'kdrt', 'surabaya', 'keras', 'dalam', 'rumah', 'tangga', 'kdrt', 'tengah', 'jadi', 'sorot', 'masyarakat', 'apalagi', 'saat', 'ini', 'juga', 'ragam', 'kdrt', 'pemulihanmental', 'tip', 'via', 'eritajatimcom']","['dosen', 'um', 'surabaya', 'ikan', 'tip', 'pulih', 'mental', 'korban', 'kdrt', 'surabaya', 'keras', 'rumah', 'tangga', 'kdrt', 'sorot', 'masyarakat', 'ragam', 'kdrt', 'pemulihanmental', 'tip', 'via', 'eritajatimcom']",dosen um surabaya ikan tip pulih mental korban kdrt surabaya keras rumah tangga kdrt sorot masyarakat ragam kdrt pemulihanmental tip via eritajatimcom,HS
0,  kekerasan bukanlah contoh yang baik untuk anak anak akan mencontoh dan menjadi abuser karena melihat bagaimana salah satu orang tuanya memperlakukan salah satu dari pasangannya kdrt,183,kekerasan bukanlah contoh yang baik untuk anak anak akan mencontoh dan menjadi abuser karena melihat bagaimana salah satu orang tuanya memperlakukan salah satu dari pasangannya kdrt,"['kekerasan', 'bukanlah', 'contoh', 'yang', 'baik', 'untuk', 'anak', 'anak', 'akan', 'mencontoh', 'dan', 'menjadi', 'abuser', 'karena', 'melihat', 'bagaimana', 'salah', 'satu', 'orang', 'tuanya', 'memperlakukan', 'salah', 'satu', 'dari', 'pasangannya', 'kdrt']","['keras', 'bukan', 'contoh', 'yang', 'baik', 'untuk', 'anak', 'anak', 'akan', 'contoh', 'dan', 'jadi', 'abuser', 'karena', 'lihat', 'bagaimana', 'salah', 'satu', 'orang', 'tua', 'laku', 'salah', 'satu', 'dari', 'pasang', 'kdrt']","['keras', 'bukan', 'contoh', 'yang', 'baik', 'untuk', 'anak', 'anak', 'akan', 'contoh', 'dan', 'jadi', 'abuser', 'karena', 'lihat', 'bagaimana', 'salah', 'satu', 'orang', 'tua', 'laku', 'salah', 'satu', 'dari', 'pasang', 'kdrt']","['keras', 'contoh', 'anak', 'anak', 'contoh', 'abuser', 'lihat', 'salah', 'orang', 'tua', 'laku', 'salah', 'pasang', 'kdrt']",keras contoh anak anak contoh abuser lihat salah orang tua laku salah pasang kdrt,Non_HS
0,  kdtersebut dipicu setelah lesti mengetahui suaminya berselingkuh terus kok bisa merambat jadi kdrt yuk cari tahu penyebabnya di artikel ini backhand index point light skin tone kdleslar lestibillar lestikejora rizkybillar,223,kdtersebut dipicu setelah lesti mengetahui suaminya berselingkuh terus kok bisa merambat jadi kdrt yuk cari tahu penyebabnya di artikel ini backhand index point light skin tone kdleslar lestibillar lestikejora rizkybillar,"['kdtersebut', 'dipicu', 'setelah', 'lesti', 'mengetahui', 'suaminya', 'berselingkuh', 'terus', 'kok', 'bisa', 'merambat', 'jadi', 'kdrt', 'yuk', 'cari', 'tahu', 'penyebabnya', 'di', 'artikel', 'ini', 'backhand', 'index', 'point', 'light', 'skin', 'tone', 'kdleslar', 'lestibillar', 'lestikejora', 'rizkybillar']","['kdtersebut', 'picu', 'telah', 'lesti', 'tahu', 'suami', 'selingkuh', 'terus', 'kok', 'bisa', 'rambat', 'jadi', 'kdrt', 'yuk', 'cari', 'tahu', 'sebab', 'di', 'artikel', 'ini', 'backhand', 'index', 'point', 'light', 'skin', 'tone', 'kdleslar', 'lestibillar', 'lestikejora', 'rizkybillar']","['kdtersebut', 'picu', 'telah', 'lesti', 'tahu', 'suami', 'selingkuh', 'terus', 'kok', 'bisa', 'rambat', 'jadi', 'kdrt', 'yuk', 'cari', 'tahu', 'sebab', 'di', 'artikel', 'ini', 'backhand', 'index', 'point', 'light', 'skin', 'tone', 'kdleslar', 'lestibillar', 'lestikejora', 'rizkybillar']","['kdtersebut', 'picu', 'lesti', 'suami', 'selingkuh', 'rambat', 'kdrt', 'yuk', 'cari', 'artikel', 'backhand', 'index', 'point', 'light', 'skin', 'tone', 'kdleslar', 'lestibillar', 'lestikejora', 'rizkybillar']",kdtersebut picu lesti suami selingkuh rambat kdrt yuk cari artikel backhand index point light skin tone kdleslar lestibillar lestikejora rizkybillar,Non_HS
